Tenant_ID,Full_Name,Age_Group,Occupation,Budget(minimum),Budget(Maximum),Inspection_Count,Has_Active_Application
TNT00376,Tenant_376,36 - 45,Banker,100000,150000,0,FALSE
TNT00377,Tenant_377,36 - 45,Banker,150000,200000,5,FALSE
TNT00378,Tenant_378,36 - 45,Trader,200000,300000,0,TRUE
TNT00379,Tenant_379,36 - 45,Banker,200000,300000,0,FALSE
TNT00380,Tenant_380,26 - 35,Civil Servant,300000,500000,1,FALSE
TNT00381,Tenant_381,36 - 45,Engineer,150000,200000,0,TRUE
TNT00382,Tenant_382,26 - 35,Civil Servant,200000,300000,4,FALSE
TNT00383,Tenant_383,26 - 35,Student,200000,300000,5,TRUE
TNT00384,Tenant_384,46 - 60,Engineer,300000,500000,4,TRUE
TNT00385,Tenant_385,18 - 25,Trader,100000,150000,0,FALSE
TNT00386,Tenant_386,18 - 25,Civil Servant,150000,200000,0,FALSE
TNT00387,Tenant_387,36 - 45,Freelancer,150000,200000,2,TRUE
TNT00388,Tenant_388,36 - 45,Freelancer,300000,500000,2,FALSE
TNT00389,Tenant_389,18 - 25,Trader,150000,200000,3,FALSE
TNT00390,Tenant_390,18 - 25,Civil Servant,200000,300000,1,FALSE
TNT00391,Tenant_391,26 - 35,Civil Servant,150000,200000,1,FALSE
TNT00392,Tenant_392,36 - 45,Trader,300000,500000,2,TRUE
TNT00393,Tenant_393,18 - 25,Banker,100000,150000,4,FALSE
TNT00394,Tenant_394,18 - 25,Student,300000,500000,3,FALSE
TNT00395,Tenant_395,26 - 35,Engineer,150000,200000,2,FALSE
TNT00396,Tenant_396,46 - 60,Trader,300000,500000,5,TRUE
TNT00397,Tenant_397,26 - 35,Freelancer,300000,500000,5,FALSE
TNT00398,Tenant_398,18 - 25,Student,150000,200000,3,FALSE
TNT00399,Tenant_399,36 - 45,Student,100000,150000,1,TRUE
TNT00400,Tenant_400,46 - 60,Banker,200000,300000,5,TRUE
TNT00401,Tenant_401,26 - 35,Freelancer,300000,500000,1,FALSE
TNT00402,Tenant_402,46 - 60,Student,100000,150000,5,FALSE
TNT00403,Tenant_403,46 - 60,Freelancer,100000,150000,1,FALSE
TNT00404,Tenant_404,26 - 35,Engineer,300000,500000,4,FALSE
TNT00405,Tenant_405,36 - 45,Freelancer,150000,200000,2,TRUE
TNT00406,Tenant_406,18 - 25,Student,150000,200000,5,FALSE
TNT00407,Tenant_407,18 - 25,Civil Servant,300000,500000,5,FALSE
TNT00408,Tenant_408,36 - 45,Freelancer,150000,200000,5,TRUE
TNT00409,Tenant_409,46 - 60,Freelancer,150000,200000,3,FALSE
TNT00410,Tenant_410,36 - 45,Civil Servant,100000,150000,2,FALSE
TNT00411,Tenant_411,46 - 60,Freelancer,200000,300000,1,TRUE
TNT00412,Tenant_412,26 - 35,Student,200000,300000,1,FALSE
TNT00413,Tenant_413,46 - 60,Engineer,150000,200000,2,FALSE
TNT00414,Tenant_414,18 - 25,Freelancer,150000,200000,0,FALSE
TNT00415,Tenant_415,18 - 25,Engineer,300000,500000,0,FALSE
TNT00416,Tenant_416,46 - 60,Student,150000,200000,2,TRUE
TNT00417,Tenant_417,18 - 25,Trader,300000,500000,1,TRUE
TNT00418,Tenant_418,36 - 45,Freelancer,200000,300000,5,FALSE
TNT00419,Tenant_419,46 - 60,Engineer,100000,150000,3,TRUE
TNT00420,Tenant_420,36 - 45,Freelancer,300000,500000,0,FALSE
TNT00421,Tenant_421,18 - 25,Banker,100000,150000,5,FALSE
TNT00422,Tenant_422,36 - 45,Banker,200000,300000,5,FALSE
TNT00423,Tenant_423,46 - 60,Student,100000,150000,5,FALSE
TNT00424,Tenant_424,36 - 45,Civil Servant,200000,300000,2,FALSE
TNT00425,Tenant_425,36 - 45,Engineer,100000,150000,4,TRUE
TNT00426,Tenant_426,18 - 25,Engineer,100000,150000,2,FALSE
TNT00427,Tenant_427,18 - 25,Civil Servant,150000,200000,1,FALSE
TNT00428,Tenant_428,46 - 60,Civil Servant,200000,300000,2,FALSE
TNT00429,Tenant_429,46 - 60,Freelancer,300000,500000,0,FALSE
TNT00430,Tenant_430,18 - 25,Banker,200000,300000,0,FALSE
TNT00431,Tenant_431,26 - 35,Freelancer,150000,200000,5,TRUE
TNT00432,Tenant_432,18 - 25,Freelancer,300000,500000,2,FALSE
TNT00433,Tenant_433,26 - 35,Civil Servant,150000,200000,5,TRUE
TNT00434,Tenant_434,36 - 45,Student,200000,300000,3,TRUE
TNT00435,Tenant_435,46 - 60,Trader,200000,300000,2,FALSE
TNT00436,Tenant_436,36 - 45,Student,150000,200000,3,FALSE
TNT00437,Tenant_437,36 - 45,Student,300000,500000,0,TRUE
TNT00438,Tenant_438,18 - 25,Student,200000,300000,4,FALSE
TNT00439,Tenant_439,46 - 60,Freelancer,150000,200000,3,FALSE
TNT00440,Tenant_440,26 - 35,Freelancer,200000,300000,2,FALSE
TNT00441,Tenant_441,18 - 25,Freelancer,150000,200000,1,TRUE
TNT00442,Tenant_442,18 - 25,Freelancer,200000,300000,1,FALSE
TNT00443,Tenant_443,36 - 45,Civil Servant,200000,300000,2,TRUE
TNT00444,Tenant_444,26 - 35,Banker,100000,150000,0,TRUE
TNT00445,Tenant_445,18 - 25,Engineer,300000,500000,0,FALSE
TNT00446,Tenant_446,46 - 60,Banker,200000,300000,0,FALSE
TNT00447,Tenant_447,26 - 35,Engineer,300000,500000,2,FALSE
TNT00448,Tenant_448,18 - 25,Freelancer,150000,200000,1,TRUE
TNT00449,Tenant_449,36 - 45,Banker,100000,150000,4,FALSE
TNT00450,Tenant_450,18 - 25,Engineer,150000,200000,1,TRUE
TNT00451,Tenant_451,26 - 35,Trader,300000,500000,0,FALSE
TNT00452,Tenant_452,36 - 45,Student,150000,200000,2,FALSE
TNT00453,Tenant_453,18 - 25,Engineer,150000,200000,2,FALSE
TNT00454,Tenant_454,26 - 35,Civil Servant,150000,200000,4,FALSE
TNT00455,Tenant_455,26 - 35,Banker,300000,500000,1,FALSE
TNT00456,Tenant_456,36 - 45,Banker,200000,300000,0,FALSE
TNT00457,Tenant_457,36 - 45,Trader,150000,200000,4,FALSE
TNT00458,Tenant_458,46 - 60,Engineer,300000,500000,0,FALSE
TNT00459,Tenant_459,46 - 60,Student,100000,150000,1,TRUE
TNT00460,Tenant_460,18 - 25,Banker,100000,150000,4,FALSE
TNT00461,Tenant_461,46 - 60,Freelancer,300000,500000,0,FALSE
TNT00462,Tenant_462,46 - 60,Civil Servant,150000,200000,3,FALSE
TNT00463,Tenant_463,36 - 45,Freelancer,200000,300000,2,FALSE
TNT00464,Tenant_464,18 - 25,Engineer,100000,150000,1,TRUE
TNT00465,Tenant_465,26 - 35,Civil Servant,200000,300000,2,FALSE
TNT00466,Tenant_466,36 - 45,Trader,300000,500000,0,FALSE
TNT00467,Tenant_467,26 - 35,Student,100000,150000,4,FALSE
TNT00468,Tenant_468,46 - 60,Engineer,150000,200000,0,FALSE
TNT00469,Tenant_469,46 - 60,Engineer,100000,150000,5,FALSE
TNT00470,Tenant_470,46 - 60,Civil Servant,150000,200000,3,FALSE
TNT00471,Tenant_471,26 - 35,Student,200000,300000,3,FALSE
TNT00472,Tenant_472,18 - 25,Banker,100000,150000,1,TRUE
TNT00473,Tenant_473,36 - 45,Freelancer,300000,500000,2,FALSE
TNT00474,Tenant_474,46 - 60,Banker,100000,150000,5,FALSE
TNT00475,Tenant_475,46 - 60,Trader,150000,200000,0,TRUE
TNT00476,Tenant_476,18 - 25,Student,200000,300000,5,FALSE
TNT00477,Tenant_477,36 - 45,Banker,300000,500000,3,TRUE
TNT00478,Tenant_478,18 - 25,Engineer,150000,200000,4,FALSE
TNT00479,Tenant_479,18 - 25,Engineer,150000,200000,0,FALSE
TNT00480,Tenant_480,46 - 60,Trader,300000,500000,1,FALSE
TNT00481,Tenant_481,46 - 60,Trader,300000,500000,4,FALSE
TNT00482,Tenant_482,18 - 25,Student,200000,300000,2,FALSE
TNT00483,Tenant_483,26 - 35,Banker,150000,200000,1,FALSE
TNT00484,Tenant_484,46 - 60,Engineer,150000,200000,2,FALSE
TNT00485,Tenant_485,36 - 45,Student,200000,300000,2,FALSE
TNT00486,Tenant_486,46 - 60,Student,100000,150000,3,FALSE
TNT00487,Tenant_487,26 - 35,Engineer,300000,500000,5,TRUE
TNT00488,Tenant_488,26 - 35,Banker,200000,300000,2,TRUE
TNT00489,Tenant_489,18 - 25,Freelancer,300000,500000,4,FALSE
TNT00490,Tenant_490,18 - 25,Trader,200000,300000,4,TRUE
TNT00491,Tenant_491,26 - 35,Civil Servant,200000,300000,4,TRUE
TNT00492,Tenant_492,36 - 45,Banker,150000,200000,5,FALSE
TNT00493,Tenant_493,18 - 25,Freelancer,300000,500000,0,TRUE
TNT00494,Tenant_494,26 - 35,Freelancer,200000,300000,5,FALSE
TNT00495,Tenant_495,36 - 45,Engineer,150000,200000,3,FALSE
TNT00496,Tenant_496,36 - 45,Freelancer,200000,300000,5,TRUE
TNT00497,Tenant_497,26 - 35,Trader,300000,500000,3,FALSE
TNT00498,Tenant_498,26 - 35,Student,200000,300000,4,FALSE
TNT00499,Tenant_499,36 - 45,Banker,150000,200000,0,FALSE
TNT00500,Tenant_500,36 - 45,Civil Servant,150000,200000,5,FALSE
TNT00501,Tenant_501,26 - 35,Trader,100000,150000,2,TRUE
TNT00502,Tenant_502,26 - 35,Freelancer,300000,500000,2,TRUE
TNT00503,Tenant_503,46 - 60,Student,100000,150000,2,FALSE
TNT00504,Tenant_504,36 - 45,Student,150000,200000,3,FALSE
TNT00505,Tenant_505,18 - 25,Freelancer,100000,150000,2,FALSE
TNT00506,Tenant_506,46 - 60,Trader,300000,500000,0,FALSE
TNT00507,Tenant_507,46 - 60,Civil Servant,150000,200000,0,TRUE
TNT00508,Tenant_508,36 - 45,Freelancer,100000,150000,5,FALSE
TNT00509,Tenant_509,36 - 45,Banker,100000,150000,5,TRUE
TNT00510,Tenant_510,46 - 60,Student,150000,200000,2,FALSE
TNT00511,Tenant_511,36 - 45,Engineer,200000,300000,3,FALSE
TNT00512,Tenant_512,36 - 45,Student,150000,200000,1,TRUE
TNT00513,Tenant_513,18 - 25,Freelancer,100000,150000,4,TRUE
TNT00514,Tenant_514,26 - 35,Civil Servant,300000,500000,2,FALSE
TNT00515,Tenant_515,46 - 60,Freelancer,100000,150000,2,FALSE
TNT00516,Tenant_516,36 - 45,Engineer,150000,200000,5,TRUE
TNT00517,Tenant_517,26 - 35,Engineer,100000,150000,4,FALSE
TNT00518,Tenant_518,26 - 35,Student,150000,200000,1,FALSE
TNT00519,Tenant_519,26 - 35,Freelancer,100000,150000,5,FALSE
TNT00520,Tenant_520,36 - 45,Student,100000,150000,2,FALSE
TNT00521,Tenant_521,46 - 60,Trader,200000,300000,2,FALSE
TNT00522,Tenant_522,46 - 60,Freelancer,150000,200000,1,FALSE
TNT00523,Tenant_523,36 - 45,Civil Servant,200000,300000,4,FALSE
TNT00524,Tenant_524,36 - 45,Student,200000,300000,0,TRUE
TNT00525,Tenant_525,46 - 60,Civil Servant,100000,150000,2,FALSE
TNT00526,Tenant_526,46 - 60,Freelancer,150000,200000,2,FALSE
TNT00527,Tenant_527,46 - 60,Freelancer,300000,500000,5,FALSE
TNT00528,Tenant_528,18 - 25,Banker,100000,150000,3,FALSE
TNT00529,Tenant_529,26 - 35,Student,150000,200000,1,FALSE
TNT00530,Tenant_530,18 - 25,Freelancer,200000,300000,2,FALSE
TNT00531,Tenant_531,18 - 25,Engineer,100000,150000,3,TRUE
TNT00532,Tenant_532,36 - 45,Engineer,300000,500000,5,FALSE
TNT00533,Tenant_533,26 - 35,Banker,100000,150000,5,TRUE
TNT00534,Tenant_534,26 - 35,Freelancer,200000,300000,0,TRUE
TNT00535,Tenant_535,46 - 60,Student,200000,300000,1,TRUE
TNT00536,Tenant_536,36 - 45,Civil Servant,150000,200000,0,TRUE
TNT00537,Tenant_537,36 - 45,Student,300000,500000,3,TRUE
TNT00538,Tenant_538,46 - 60,Civil Servant,100000,150000,5,FALSE
TNT00539,Tenant_539,46 - 60,Civil Servant,200000,300000,4,FALSE
TNT00540,Tenant_540,18 - 25,Civil Servant,150000,200000,5,FALSE
TNT00541,Tenant_541,46 - 60,Engineer,300000,500000,1,FALSE
TNT00542,Tenant_542,46 - 60,Trader,300000,500000,4,FALSE
TNT00543,Tenant_543,36 - 45,Freelancer,150000,200000,3,FALSE
TNT00544,Tenant_544,18 - 25,Banker,200000,300000,1,FALSE
TNT00545,Tenant_545,26 - 35,Banker,300000,500000,2,TRUE
TNT00546,Tenant_546,18 - 25,Civil Servant,100000,150000,3,FALSE
TNT00547,Tenant_547,36 - 45,Freelancer,200000,300000,5,FALSE
TNT00548,Tenant_548,26 - 35,Freelancer,200000,300000,3,FALSE
TNT00549,Tenant_549,18 - 25,Civil Servant,150000,200000,0,FALSE
TNT00550,Tenant_550,46 - 60,Banker,300000,500000,4,FALSE
TNT00551,Tenant_551,18 - 25,Banker,150000,200000,5,TRUE
TNT00552,Tenant_552,26 - 35,Student,300000,500000,5,FALSE
TNT00553,Tenant_553,18 - 25,Banker,150000,200000,1,FALSE
TNT00554,Tenant_554,18 - 25,Civil Servant,200000,300000,5,FALSE
TNT00555,Tenant_555,18 - 25,Engineer,150000,200000,1,FALSE
TNT00556,Tenant_556,46 - 60,Banker,200000,300000,2,FALSE
TNT00557,Tenant_557,36 - 45,Banker,200000,300000,1,TRUE
TNT00558,Tenant_558,36 - 45,Engineer,150000,200000,2,FALSE
TNT00559,Tenant_559,36 - 45,Engineer,300000,500000,1,FALSE
TNT00560,Tenant_560,18 - 25,Freelancer,200000,300000,5,FALSE
TNT00561,Tenant_561,26 - 35,Civil Servant,150000,200000,0,FALSE
TNT00562,Tenant_562,18 - 25,Civil Servant,200000,300000,5,TRUE
TNT00563,Tenant_563,18 - 25,Banker,200000,300000,3,FALSE
TNT00564,Tenant_564,36 - 45,Engineer,150000,200000,1,TRUE
TNT00565,Tenant_565,36 - 45,Student,200000,300000,3,FALSE
TNT00566,Tenant_566,46 - 60,Trader,200000,300000,4,TRUE
TNT00567,Tenant_567,18 - 25,Engineer,150000,200000,3,FALSE
TNT00568,Tenant_568,46 - 60,Trader,100000,150000,4,FALSE
TNT00569,Tenant_569,46 - 60,Banker,150000,200000,1,TRUE
TNT00570,Tenant_570,46 - 60,Student,300000,500000,0,FALSE
TNT00571,Tenant_571,36 - 45,Civil Servant,100000,150000,0,TRUE
TNT00572,Tenant_572,46 - 60,Student,200000,300000,3,FALSE
TNT00573,Tenant_573,18 - 25,Civil Servant,300000,500000,0,FALSE
TNT00574,Tenant_574,46 - 60,Freelancer,100000,150000,4,FALSE
TNT00575,Tenant_575,36 - 45,Civil Servant,150000,200000,0,TRUE
TNT00576,Tenant_576,18 - 25,Civil Servant,200000,300000,0,FALSE
TNT00577,Tenant_577,18 - 25,Freelancer,100000,150000,5,FALSE
TNT00578,Tenant_578,26 - 35,Banker,150000,200000,5,FALSE
TNT00579,Tenant_579,36 - 45,Engineer,100000,150000,0,FALSE
TNT00580,Tenant_580,26 - 35,Student,150000,200000,2,FALSE
TNT00581,Tenant_581,36 - 45,Banker,300000,500000,2,FALSE
TNT00582,Tenant_582,36 - 45,Banker,300000,500000,3,FALSE
TNT00583,Tenant_583,36 - 45,Civil Servant,200000,300000,5,FALSE
TNT00584,Tenant_584,26 - 35,Engineer,150000,200000,1,FALSE
TNT00585,Tenant_585,46 - 60,Student,100000,150000,5,FALSE
TNT00586,Tenant_586,36 - 45,Civil Servant,200000,300000,1,FALSE
TNT00587,Tenant_587,18 - 25,Civil Servant,200000,300000,4,FALSE
TNT00588,Tenant_588,18 - 25,Student,150000,200000,4,TRUE
TNT00589,Tenant_589,36 - 45,Student,300000,500000,3,TRUE
TNT00590,Tenant_590,36 - 45,Freelancer,200000,300000,2,FALSE
TNT00591,Tenant_591,36 - 45,Student,100000,150000,0,TRUE
TNT00592,Tenant_592,46 - 60,Trader,200000,300000,2,TRUE
TNT00593,Tenant_593,36 - 45,Civil Servant,150000,200000,5,TRUE
TNT00594,Tenant_594,46 - 60,Engineer,300000,500000,2,FALSE
TNT00595,Tenant_595,46 - 60,Student,150000,200000,5,FALSE
TNT00596,Tenant_596,36 - 45,Engineer,200000,300000,3,FALSE
TNT00597,Tenant_597,36 - 45,Engineer,100000,150000,2,FALSE
TNT00598,Tenant_598,46 - 60,Trader,200000,300000,1,FALSE
TNT00599,Tenant_599,26 - 35,Student,200000,300000,2,TRUE
TNT00600,Tenant_600,46 - 60,Engineer,300000,500000,1,FALSE
TNT00601,Tenant_601,18 - 25,Civil Servant,150000,200000,4,FALSE
TNT00602,Tenant_602,36 - 45,Student,300000,500000,4,FALSE
TNT00603,Tenant_603,26 - 35,Trader,200000,300000,5,FALSE
TNT00604,Tenant_604,26 - 35,Freelancer,100000,150000,3,FALSE
TNT00605,Tenant_605,36 - 45,Freelancer,100000,150000,0,TRUE
TNT00606,Tenant_606,26 - 35,Freelancer,300000,500000,2,FALSE
TNT00607,Tenant_607,18 - 25,Freelancer,100000,150000,0,TRUE
TNT00608,Tenant_608,36 - 45,Banker,100000,150000,1,FALSE
TNT00609,Tenant_609,46 - 60,Engineer,100000,150000,0,TRUE
TNT00610,Tenant_610,36 - 45,Banker,200000,300000,2,TRUE
TNT00611,Tenant_611,18 - 25,Student,100000,150000,5,FALSE
TNT00612,Tenant_612,26 - 35,Civil Servant,300000,500000,0,TRUE
TNT00613,Tenant_613,36 - 45,Freelancer,100000,150000,0,FALSE
TNT00614,Tenant_614,18 - 25,Student,200000,300000,0,FALSE
TNT00615,Tenant_615,46 - 60,Trader,200000,300000,3,FALSE
TNT00616,Tenant_616,18 - 25,Engineer,100000,150000,0,TRUE
TNT00617,Tenant_617,36 - 45,Trader,300000,500000,2,TRUE
TNT00618,Tenant_618,18 - 25,Engineer,100000,150000,5,FALSE
TNT00619,Tenant_619,46 - 60,Trader,150000,200000,2,FALSE
TNT00620,Tenant_620,36 - 45,Trader,300000,500000,0,TRUE
TNT00621,Tenant_621,26 - 35,Civil Servant,300000,500000,3,FALSE
TNT00622,Tenant_622,36 - 45,Engineer,300000,500000,1,TRUE
TNT00623,Tenant_623,46 - 60,Student,300000,500000,0,TRUE
TNT00624,Tenant_624,46 - 60,Trader,300000,500000,3,FALSE
TNT00625,Tenant_625,36 - 45,Engineer,100000,150000,4,FALSE
TNT00626,Tenant_626,46 - 60,Engineer,100000,150000,2,TRUE
TNT00627,Tenant_627,18 - 25,Trader,300000,500000,4,FALSE
TNT00628,Tenant_628,18 - 25,Student,300000,500000,2,FALSE
TNT00629,Tenant_629,26 - 35,Freelancer,150000,200000,1,FALSE
TNT00630,Tenant_630,36 - 45,Civil Servant,200000,300000,5,TRUE
TNT00631,Tenant_631,26 - 35,Banker,200000,300000,3,FALSE
TNT00632,Tenant_632,18 - 25,Freelancer,300000,500000,1,TRUE
TNT00633,Tenant_633,26 - 35,Trader,300000,500000,4,FALSE
TNT00634,Tenant_634,46 - 60,Trader,200000,300000,3,FALSE
TNT00635,Tenant_635,36 - 45,Civil Servant,100000,150000,4,FALSE
TNT00636,Tenant_636,36 - 45,Engineer,150000,200000,0,FALSE
TNT00637,Tenant_637,36 - 45,Civil Servant,150000,200000,4,FALSE
TNT00638,Tenant_638,18 - 25,Student,300000,500000,1,FALSE
TNT00639,Tenant_639,46 - 60,Civil Servant,100000,150000,1,TRUE
TNT00640,Tenant_640,18 - 25,Civil Servant,100000,150000,0,TRUE
TNT00641,Tenant_641,46 - 60,Student,100000,150000,3,FALSE
TNT00642,Tenant_642,46 - 60,Trader,100000,150000,4,TRUE
TNT00643,Tenant_643,36 - 45,Student,300000,500000,5,TRUE
TNT00644,Tenant_644,18 - 25,Banker,200000,300000,4,TRUE
TNT00645,Tenant_645,26 - 35,Civil Servant,300000,500000,4,TRUE
TNT00646,Tenant_646,26 - 35,Student,150000,200000,3,TRUE
TNT00647,Tenant_647,36 - 45,Student,150000,200000,1,FALSE
TNT00648,Tenant_648,18 - 25,Civil Servant,300000,500000,0,FALSE
TNT00649,Tenant_649,46 - 60,Engineer,150000,200000,5,FALSE
TNT00650,Tenant_650,36 - 45,Trader,200000,300000,3,FALSE
TNT00651,Tenant_651,26 - 35,Student,200000,300000,0,TRUE
TNT00652,Tenant_652,26 - 35,Trader,300000,500000,2,FALSE
TNT00653,Tenant_653,46 - 60,Student,150000,200000,0,TRUE
TNT00654,Tenant_654,18 - 25,Student,200000,300000,2,TRUE
TNT00655,Tenant_655,26 - 35,Student,200000,300000,0,TRUE
TNT00656,Tenant_656,18 - 25,Engineer,150000,200000,2,FALSE
TNT00657,Tenant_657,18 - 25,Student,100000,150000,4,TRUE
TNT00658,Tenant_658,26 - 35,Freelancer,150000,200000,5,FALSE
TNT00659,Tenant_659,26 - 35,Banker,300000,500000,3,FALSE
TNT00660,Tenant_660,36 - 45,Civil Servant,100000,150000,4,FALSE
TNT00661,Tenant_661,18 - 25,Civil Servant,300000,500000,1,FALSE
TNT00662,Tenant_662,36 - 45,Student,200000,300000,3,FALSE
TNT00663,Tenant_663,18 - 25,Civil Servant,100000,150000,4,FALSE
TNT00664,Tenant_664,26 - 35,Freelancer,300000,500000,0,FALSE
TNT00665,Tenant_665,18 - 25,Trader,300000,500000,3,FALSE
TNT00666,Tenant_666,36 - 45,Engineer,300000,500000,0,FALSE
TNT00667,Tenant_667,18 - 25,Trader,100000,150000,4,FALSE
TNT00668,Tenant_668,26 - 35,Engineer,300000,500000,3,TRUE
TNT00669,Tenant_669,36 - 45,Trader,100000,150000,4,TRUE
TNT00670,Tenant_670,18 - 25,Trader,100000,150000,1,TRUE
TNT00671,Tenant_671,18 - 25,Banker,300000,500000,4,FALSE
TNT00672,Tenant_672,18 - 25,Banker,200000,300000,5,FALSE
TNT00673,Tenant_673,18 - 25,Banker,150000,200000,1,FALSE
TNT00674,Tenant_674,46 - 60,Trader,150000,200000,4,TRUE
TNT00675,Tenant_675,18 - 25,Civil Servant,100000,150000,3,FALSE
TNT00676,Tenant_676,26 - 35,Engineer,300000,500000,0,FALSE
TNT00677,Tenant_677,26 - 35,Banker,150000,200000,3,FALSE
TNT00678,Tenant_678,36 - 45,Engineer,150000,200000,4,FALSE
TNT00679,Tenant_679,18 - 25,Engineer,300000,500000,5,FALSE
TNT00680,Tenant_680,46 - 60,Student,150000,200000,4,TRUE
TNT00681,Tenant_681,46 - 60,Freelancer,300000,500000,4,TRUE
TNT00682,Tenant_682,26 - 35,Trader,150000,200000,2,FALSE
TNT00683,Tenant_683,46 - 60,Freelancer,200000,300000,1,TRUE
TNT00684,Tenant_684,26 - 35,Trader,300000,500000,0,TRUE
TNT00685,Tenant_685,18 - 25,Engineer,150000,200000,1,FALSE
TNT00686,Tenant_686,36 - 45,Freelancer,100000,150000,4,TRUE
TNT00687,Tenant_687,18 - 25,Student,300000,500000,4,FALSE
TNT00688,Tenant_688,46 - 60,Freelancer,150000,200000,1,TRUE
TNT00689,Tenant_689,36 - 45,Civil Servant,200000,300000,1,FALSE
TNT00690,Tenant_690,36 - 45,Freelancer,150000,200000,5,FALSE
TNT00691,Tenant_691,26 - 35,Student,100000,150000,1,FALSE
TNT00692,Tenant_692,36 - 45,Student,300000,500000,2,FALSE
TNT00693,Tenant_693,26 - 35,Banker,200000,300000,1,FALSE
TNT00694,Tenant_694,46 - 60,Civil Servant,150000,200000,4,TRUE
TNT00695,Tenant_695,26 - 35,Trader,100000,150000,0,TRUE
TNT00696,Tenant_696,18 - 25,Engineer,100000,150000,3,FALSE
TNT00697,Tenant_697,46 - 60,Freelancer,100000,150000,5,FALSE
TNT00698,Tenant_698,18 - 25,Freelancer,150000,200000,1,FALSE
TNT00699,Tenant_699,46 - 60,Engineer,200000,300000,1,FALSE
TNT00700,Tenant_700,36 - 45,Student,150000,200000,1,FALSE
TNT00701,Tenant_701,46 - 60,Student,200000,300000,5,FALSE
TNT00702,Tenant_702,18 - 25,Freelancer,300000,500000,0,FALSE
TNT00703,Tenant_703,46 - 60,Freelancer,200000,300000,1,FALSE
TNT00704,Tenant_704,18 - 25,Engineer,100000,150000,1,FALSE
TNT00705,Tenant_705,36 - 45,Engineer,100000,150000,5,FALSE
TNT00706,Tenant_706,18 - 25,Civil Servant,100000,150000,1,TRUE
TNT00707,Tenant_707,26 - 35,Trader,150000,200000,0,TRUE
TNT00708,Tenant_708,46 - 60,Student,300000,500000,3,TRUE
TNT00709,Tenant_709,18 - 25,Banker,200000,300000,5,FALSE
TNT00710,Tenant_710,18 - 25,Civil Servant,100000,150000,5,FALSE
TNT00711,Tenant_711,18 - 25,Banker,300000,500000,4,FALSE
TNT00712,Tenant_712,26 - 35,Civil Servant,300000,500000,0,TRUE
TNT00713,Tenant_713,36 - 45,Engineer,150000,200000,1,FALSE
TNT00714,Tenant_714,26 - 35,Trader,200000,300000,2,FALSE
TNT00715,Tenant_715,36 - 45,Freelancer,300000,500000,0,TRUE
TNT00716,Tenant_716,26 - 35,Engineer,200000,300000,1,TRUE
TNT00717,Tenant_717,18 - 25,Engineer,150000,200000,5,FALSE
TNT00718,Tenant_718,26 - 35,Civil Servant,200000,300000,1,TRUE
TNT00719,Tenant_719,46 - 60,Engineer,150000,200000,4,FALSE
TNT00720,Tenant_720,36 - 45,Banker,100000,150000,0,FALSE
TNT00721,Tenant_721,18 - 25,Engineer,200000,300000,0,FALSE
TNT00722,Tenant_722,36 - 45,Trader,150000,200000,5,TRUE
TNT00723,Tenant_723,18 - 25,Banker,300000,500000,4,TRUE
TNT00724,Tenant_724,18 - 25,Trader,100000,150000,5,FALSE
TNT00725,Tenant_725,46 - 60,Civil Servant,300000,500000,2,TRUE
TNT00726,Tenant_726,26 - 35,Banker,100000,150000,2,TRUE
TNT00727,Tenant_727,46 - 60,Civil Servant,100000,150000,3,TRUE
TNT00728,Tenant_728,36 - 45,Trader,200000,300000,3,FALSE
TNT00729,Tenant_729,26 - 35,Student,300000,500000,4,FALSE
TNT00730,Tenant_730,36 - 45,Student,300000,500000,5,FALSE
TNT00731,Tenant_731,26 - 35,Banker,100000,150000,0,TRUE
TNT00732,Tenant_732,46 - 60,Student,100000,150000,1,FALSE
TNT00733,Tenant_733,18 - 25,Freelancer,100000,150000,2,TRUE
TNT00734,Tenant_734,36 - 45,Civil Servant,150000,200000,5,FALSE
TNT00735,Tenant_735,36 - 45,Trader,200000,300000,0,FALSE
TNT00736,Tenant_736,46 - 60,Banker,100000,150000,5,TRUE
TNT00737,Tenant_737,46 - 60,Civil Servant,200000,300000,3,FALSE
TNT00738,Tenant_738,26 - 35,Student,100000,150000,2,FALSE
TNT00739,Tenant_739,36 - 45,Banker,150000,200000,1,TRUE
TNT00740,Tenant_740,46 - 60,Freelancer,100000,150000,5,FALSE
TNT00741,Tenant_741,26 - 35,Banker,200000,300000,3,TRUE
TNT00742,Tenant_742,26 - 35,Banker,100000,150000,1,TRUE
TNT00743,Tenant_743,36 - 45,Civil Servant,200000,300000,3,TRUE
TNT00744,Tenant_744,26 - 35,Engineer,300000,500000,1,FALSE
TNT00745,Tenant_745,46 - 60,Engineer,200000,300000,5,TRUE
TNT00746,Tenant_746,46 - 60,Engineer,150000,200000,2,TRUE
TNT00747,Tenant_747,46 - 60,Engineer,100000,150000,5,TRUE
TNT00748,Tenant_748,36 - 45,Trader,300000,500000,4,TRUE
