Outcome_ID,Listing_ID,Tenant_ID,Offer_Accepted,Offer_Date,Final_Rent,Lease_Signed
RNT00448,LST06513,TNT04538,True,2025-03-01,369541,False
RNT00449,LST04460,TNT03458,True,2025-03-07,459503,True
RNT00450,LST06466,TNT01148,True,2025-04-24,327947,True
RNT00451,LST04849,TNT04693,True,2025-04-03,238961,True
RNT00452,LST01970,TNT03251,True,2025-04-21,358400,False
RNT00453,LST06267,TNT03638,True,2025-03-05,390929,False
RNT00454,LST02927,TNT03572,False,2025-04-02,238455,True
RNT00455,LST06643,TNT00963,True,2025-04-04,363220,False
RNT00456,LST04339,TNT01769,True,2025-04-26,307466,True
RNT00457,LST07370,TNT01304,True,2025-04-10,273147,True
RNT00458,LST08378,TNT01506,True,2025-04-09,266072,True
RNT00459,LST08061,TNT03780,False,2025-03-27,178243,True
RNT00460,LST08311,TNT00171,False,2025-04-09,57900,False
RNT00461,LST01577,TNT01515,False,2025-04-27,379828,True
RNT00462,LST06531,TNT02397,True,2025-04-30,249979,True
RNT00463,LST03948,TNT00739,False,2025-04-09,205479,True
RNT00464,LST03994,TNT00732,True,2025-04-11,159580,True
RNT00465,LST00998,TNT01014,True,2025-03-08,363292,True
RNT00466,LST06630,TNT04864,False,2025-03-14,145545,True
RNT00467,LST02843,TNT04283,True,2025-03-10,234674,True
RNT00468,LST05525,TNT00531,True,2025-04-18,269466,True
RNT00469,LST01605,TNT01769,False,2025-04-24,474498,False
RNT00470,LST09987,TNT02397,False,2025-04-25,73469,False
RNT00471,LST07429,TNT00056,True,2025-04-10,294891,True
RNT00472,LST06070,TNT03097,True,2025-04-07,139701,True
RNT00473,LST06314,TNT02008,False,2025-03-16,240399,False
RNT00474,LST06450,TNT02622,True,2025-03-24,290207,True
RNT00475,LST08822,TNT02627,True,2025-03-29,192103,False
RNT00476,LST03854,TNT04251,True,2025-03-21,330657,True
RNT00477,LST03476,TNT04720,True,2025-03-14,395789,True
RNT00478,LST01580,TNT01335,False,2025-04-03,106564,True
RNT00479,LST05543,TNT01829,True,2025-03-20,259413,True
RNT00480,LST00165,TNT03704,True,2025-04-20,373392,False
RNT00481,LST05916,TNT02297,True,2025-04-02,82857,True
RNT00482,LST07964,TNT00097,True,2025-04-26,50987,True
RNT00483,LST08573,TNT01308,False,2025-04-10,261582,False
RNT00484,LST04518,TNT02442,True,2025-03-05,476013,True
RNT00485,LST07642,TNT04617,False,2025-03-07,353034,True
RNT00486,LST04534,TNT03264,False,2025-03-06,165008,True
RNT00487,LST08098,TNT04307,True,2025-03-21,462196,True
RNT00488,LST03111,TNT02739,True,2025-04-15,311341,True
RNT00489,LST06886,TNT01071,True,2025-04-01,313435,True
RNT00490,LST05571,TNT00270,True,2025-03-03,313359,False
RNT00491,LST06619,TNT03619,False,2025-04-24,86737,True
RNT00492,LST02180,TNT01315,True,2025-03-13,80145,True
RNT00493,LST02852,TNT01800,True,2025-03-20,469878,False
RNT00494,LST00945,TNT01961,False,2025-03-30,300010,True
RNT00495,LST05721,TNT02927,False,2025-03-24,74505,True
RNT00496,LST03607,TNT04177,True,2025-03-26,128611,True
RNT00497,LST00110,TNT04782,True,2025-03-04,320516,True
RNT00498,LST07269,TNT00716,True,2025-04-11,354560,False
RNT00499,LST08098,TNT01361,True,2025-03-06,463066,True
RNT00500,LST07872,TNT01692,True,2025-04-25,306825,True
RNT00501,LST05569,TNT04581,True,2025-04-23,239420,True
RNT00502,LST08474,TNT02553,True,2025-03-27,190152,True
RNT00503,LST00889,TNT00372,False,2025-03-19,115851,True
RNT00504,LST05057,TNT01341,True,2025-04-23,437308,True
RNT00505,LST08286,TNT01614,False,2025-04-29,323862,False
RNT00506,LST05765,TNT00039,True,2025-04-26,461827,True
RNT00507,LST00703,TNT02438,True,2025-04-13,239048,True
RNT00508,LST04711,TNT03873,True,2025-03-11,52981,True
RNT00509,LST03909,TNT03097,False,2025-03-25,436364,True
RNT00510,LST00303,TNT00458,True,2025-03-12,83830,True
RNT00511,LST04653,TNT01559,False,2025-03-20,181623,True
RNT00512,LST09615,TNT03878,True,2025-04-23,62845,True
RNT00513,LST06497,TNT03390,False,2025-04-30,158967,True
RNT00514,LST08424,TNT00982,True,2025-03-22,244121,True
RNT00515,LST07019,TNT01453,True,2025-04-28,454892,True
RNT00516,LST05605,TNT04036,True,2025-03-21,445664,False
RNT00517,LST04189,TNT00663,True,2025-03-19,232191,True
RNT00518,LST09800,TNT03055,False,2025-03-27,372456,False
RNT00519,LST02490,TNT03691,True,2025-03-11,226552,True
RNT00520,LST00889,TNT02018,False,2025-03-01,459123,True
RNT00521,LST02670,TNT02885,True,2025-04-28,482273,True
RNT00522,LST09323,TNT02464,True,2025-03-12,467918,True
RNT00523,LST04699,TNT01183,False,2025-03-08,146129,True
RNT00524,LST06997,TNT04172,True,2025-04-23,425393,True
RNT00525,LST00243,TNT00317,False,2025-03-15,475464,True
RNT00526,LST00984,TNT01001,True,2025-03-22,343332,False
RNT00527,LST00212,TNT02161,True,2025-04-15,114115,True
RNT00528,LST04012,TNT02620,False,2025-03-17,138984,True
RNT00529,LST00556,TNT02924,True,2025-04-20,411231,False
RNT00530,LST09873,TNT03837,True,2025-03-25,471109,True
RNT00531,LST09367,TNT03288,True,2025-04-09,71032,True
RNT00532,LST02365,TNT04190,False,2025-04-15,106757,True
RNT00533,LST02325,TNT01249,False,2025-04-14,408215,True
RNT00534,LST07936,TNT04590,True,2025-03-11,461828,True
RNT00535,LST03259,TNT03371,True,2025-03-10,194716,True
RNT00536,LST09225,TNT03796,True,2025-04-12,249383,True
RNT00537,LST02230,TNT01334,True,2025-03-16,96047,True
RNT00538,LST01807,TNT01703,True,2025-04-06,453058,True
RNT00539,LST05458,TNT04092,True,2025-03-19,342069,True
RNT00540,LST07947,TNT01954,False,2025-03-01,101918,False
RNT00541,LST01924,TNT02560,False,2025-04-01,368824,True
RNT00542,LST07244,TNT02674,True,2025-04-23,243574,True
RNT00543,LST00202,TNT04679,True,2025-04-25,277188,False
RNT00544,LST08483,TNT01891,True,2025-03-06,430716,False
RNT00545,LST02058,TNT03501,False,2025-04-18,457691,True
RNT00546,LST04296,TNT02811,True,2025-03-29,300715,True
RNT00547,LST04273,TNT00606,True,2025-03-16,116806,True
RNT00548,LST01508,TNT01391,True,2025-04-12,136842,False
RNT00549,LST08823,TNT04261,True,2025-03-19,400711,True
RNT00550,LST09560,TNT02060,True,2025-03-15,391093,True
RNT00551,LST08305,TNT00660,True,2025-03-18,146846,True
RNT00552,LST01601,TNT03513,False,2025-03-25,451269,True
RNT00553,LST03517,TNT04635,True,2025-03-25,351532,True
RNT00554,LST02797,TNT03997,True,2025-04-28,214053,False
RNT00555,LST07970,TNT01744,True,2025-03-04,402472,True
RNT00556,LST05252,TNT01233,True,2025-04-28,53795,True
RNT00557,LST08951,TNT04882,False,2025-04-30,378119,True
RNT00558,LST09575,TNT01993,True,2025-04-21,222540,False
RNT00559,LST07578,TNT01489,True,2025-04-09,259382,True
RNT00560,LST06844,TNT01177,True,2025-04-29,267905,True
RNT00561,LST08277,TNT02113,True,2025-03-22,419872,True
RNT00562,LST08266,TNT04300,True,2025-04-23,458451,True
RNT00563,LST04924,TNT04058,True,2025-04-29,408640,True
RNT00564,LST00145,TNT00521,True,2025-03-17,118024,True
RNT00565,LST07260,TNT01190,True,2025-03-31,439199,True
RNT00566,LST06769,TNT01792,True,2025-04-13,243846,True
RNT00567,LST04447,TNT04322,False,2025-03-04,113881,True
RNT00568,LST01944,TNT03829,True,2025-04-16,409461,True
RNT00569,LST01861,TNT04120,True,2025-04-12,57403,True
RNT00570,LST09812,TNT01765,True,2025-03-04,367257,True
RNT00571,LST04997,TNT04655,False,2025-03-27,422892,False
RNT00572,LST00943,TNT02111,True,2025-03-04,312085,True
RNT00573,LST03498,TNT01273,True,2025-04-20,322935,True
RNT00574,LST00600,TNT03260,False,2025-04-20,395505,True
RNT00575,LST00766,TNT00223,False,2025-03-16,310591,True
RNT00576,LST06184,TNT02939,True,2025-04-29,174569,False
RNT00577,LST01772,TNT01685,True,2025-04-06,246357,False
RNT00578,LST02660,TNT01114,False,2025-04-03,218857,True
RNT00579,LST00693,TNT04591,True,2025-04-24,497449,True
RNT00580,LST08702,TNT04199,True,2025-03-05,53430,True
RNT00581,LST02348,TNT02802,False,2025-03-04,148216,True
RNT00582,LST02532,TNT03833,True,2025-03-29,227421,True
RNT00583,LST02851,TNT02350,True,2025-04-06,283825,True
RNT00584,LST05724,TNT00397,True,2025-04-19,421838,False
RNT00585,LST07494,TNT01770,False,2025-03-23,447995,True
RNT00586,LST04991,TNT00326,False,2025-03-07,386425,True
RNT00587,LST00045,TNT04371,True,2025-03-26,53877,False
RNT00588,LST02609,TNT04840,True,2025-03-13,335608,False
RNT00589,LST01751,TNT02112,True,2025-03-22,430387,False
RNT00590,LST03201,TNT00735,True,2025-03-09,351161,True
RNT00591,LST08954,TNT03879,False,2025-03-05,251056,True
RNT00592,LST08524,TNT03614,True,2025-03-17,362403,True
RNT00593,LST08697,TNT04769,True,2025-04-10,339569,False
RNT00594,LST03585,TNT03130,False,2025-04-18,192408,False
RNT00595,LST02441,TNT02015,True,2025-04-17,130970,False
RNT00596,LST07161,TNT02921,True,2025-03-06,322339,True
RNT00597,LST04889,TNT03826,True,2025-04-17,61154,True
RNT00598,LST08736,TNT03705,False,2025-03-12,74522,True
RNT00599,LST04211,TNT03987,True,2025-03-01,190217,False
RNT00600,LST00152,TNT01550,False,2025-04-28,135779,True
RNT00601,LST08699,TNT01243,False,2025-03-11,338165,True
RNT00602,LST07380,TNT03050,True,2025-03-11,251826,True
RNT00603,LST07206,TNT04019,True,2025-03-19,350157,True
RNT00604,LST02600,TNT04923,False,2025-04-10,389210,True
RNT00605,LST01936,TNT00603,False,2025-03-07,272566,True
RNT00606,LST00814,TNT03371,False,2025-04-01,236382,True
RNT00607,LST08511,TNT02915,True,2025-03-22,111618,False
RNT00608,LST07336,TNT01171,True,2025-03-26,429722,True
RNT00609,LST02761,TNT03140,False,2025-03-05,415605,True
RNT00610,LST02746,TNT03003,True,2025-03-25,355180,True
RNT00611,LST06604,TNT04690,False,2025-04-02,348584,True
RNT00612,LST02279,TNT01460,True,2025-03-03,278104,True
RNT00613,LST03346,TNT00267,False,2025-04-27,344796,False
RNT00614,LST09276,TNT03742,True,2025-04-08,439844,True
RNT00615,LST08597,TNT01668,True,2025-03-22,482331,True
RNT00616,LST01345,TNT04377,False,2025-03-28,153537,True
RNT00617,LST04870,TNT04064,True,2025-03-17,300291,True
RNT00618,LST02753,TNT02028,True,2025-04-12,386490,True
RNT00619,LST06095,TNT02265,False,2025-04-23,236470,True
RNT00620,LST04879,TNT00983,True,2025-03-06,109062,True
RNT00621,LST02489,TNT00886,True,2025-04-03,172979,False
RNT00622,LST02192,TNT02472,False,2025-04-16,361094,True
RNT00623,LST08264,TNT01421,True,2025-04-28,84842,True
RNT00624,LST04549,TNT01052,True,2025-03-22,271913,True
RNT00625,LST02613,TNT00151,True,2025-03-18,435791,True
RNT00626,LST06090,TNT03783,True,2025-03-08,401887,True
RNT00627,LST04035,TNT00358,True,2025-03-13,86954,True
RNT00628,LST02184,TNT02389,True,2025-03-14,384519,True
RNT00629,LST03538,TNT04656,True,2025-04-13,76031,False
RNT00630,LST08994,TNT02568,False,2025-03-13,197507,True
RNT00631,LST04110,TNT03408,True,2025-03-28,100099,True
RNT00632,LST09681,TNT04771,True,2025-03-26,458362,True
RNT00633,LST05022,TNT01397,True,2025-03-24,253690,True
RNT00634,LST01764,TNT00753,True,2025-04-16,412846,False
RNT00635,LST01302,TNT01871,True,2025-04-21,414935,True
RNT00636,LST03177,TNT04684,True,2025-03-01,117230,True
RNT00637,LST02330,TNT04484,True,2025-03-09,128931,True
RNT00638,LST09703,TNT00005,False,2025-04-03,434781,True
RNT00639,LST02952,TNT03714,True,2025-03-22,319385,True
RNT00640,LST01495,TNT03255,True,2025-04-30,95604,True
RNT00641,LST03170,TNT02257,True,2025-04-08,349213,True
RNT00642,LST07524,TNT03381,False,2025-04-21,59864,True
RNT00643,LST09794,TNT01695,False,2025-04-28,480720,False
RNT00644,LST07637,TNT03773,True,2025-03-05,115604,False
RNT00645,LST00807,TNT01032,True,2025-03-22,383091,True
RNT00646,LST09341,TNT04795,False,2025-04-27,152260,True
RNT00647,LST00726,TNT00258,True,2025-03-28,53722,True
RNT00648,LST07137,TNT01501,True,2025-04-14,156477,True
RNT00649,LST02435,TNT01116,True,2025-04-18,371250,True
RNT00650,LST09046,TNT04870,True,2025-04-26,342499,False
RNT00651,LST05693,TNT03712,True,2025-03-21,400950,False
RNT00652,LST00734,TNT03777,False,2025-04-05,388197,True
RNT00653,LST06946,TNT02092,True,2025-03-08,427550,True
RNT00654,LST04315,TNT01100,True,2025-03-29,351573,True
RNT00655,LST03247,TNT02307,False,2025-04-11,220130,True
RNT00656,LST07343,TNT02233,True,2025-04-09,485682,False
RNT00657,LST05875,TNT01711,True,2025-03-07,201215,True
RNT00658,LST05031,TNT00097,False,2025-04-12,117232,True
RNT00659,LST01143,TNT01674,True,2025-03-24,276065,True
RNT00660,LST04729,TNT03746,True,2025-04-16,289820,True
RNT00661,LST04156,TNT03902,False,2025-03-31,376411,True
RNT00662,LST03911,TNT02016,True,2025-04-05,384193,True
RNT00663,LST07699,TNT03018,True,2025-03-11,98036,True
RNT00664,LST07628,TNT01098,True,2025-04-06,480091,False
RNT00665,LST06578,TNT03689,False,2025-03-04,211430,True
RNT00666,LST08685,TNT03209,True,2025-04-15,146732,False
RNT00667,LST00752,TNT03987,True,2025-03-22,212313,True
RNT00668,LST08314,TNT00802,True,2025-03-12,76482,True
RNT00669,LST04854,TNT01774,True,2025-04-17,337887,True
RNT00670,LST02895,TNT04523,False,2025-04-21,239712,True
RNT00671,LST09780,TNT00805,False,2025-03-20,312214,True
RNT00672,LST06095,TNT01335,True,2025-04-07,289309,True
RNT00673,LST09600,TNT02965,False,2025-03-12,229416,False
RNT00674,LST05857,TNT03223,True,2025-03-11,453347,True
RNT00675,LST08759,TNT03315,True,2025-03-06,388562,False
RNT00676,LST07652,TNT04900,True,2025-04-22,487089,False
RNT00677,LST08772,TNT00621,True,2025-04-07,418383,False
RNT00678,LST05359,TNT00885,True,2025-04-25,415741,True
RNT00679,LST02491,TNT02406,True,2025-03-08,65201,True
RNT00680,LST02632,TNT02852,True,2025-04-11,268202,True
RNT00681,LST08169,TNT02136,False,2025-04-13,236107,True
RNT00682,LST02672,TNT01415,True,2025-03-07,317164,False
RNT00683,LST09038,TNT01782,True,2025-04-11,127061,True
RNT00684,LST02643,TNT02758,False,2025-03-19,392324,True
RNT00685,LST03930,TNT03435,True,2025-03-11,364662,True
RNT00686,LST03776,TNT01687,True,2025-04-06,234335,False
RNT00687,LST01820,TNT04705,True,2025-04-07,498632,False
RNT00688,LST00838,TNT03342,True,2025-04-28,389988,True
RNT00689,LST01855,TNT02272,False,2025-04-08,454425,False
RNT00690,LST07107,TNT02613,False,2025-03-18,380034,True
RNT00691,LST06638,TNT01943,True,2025-04-02,66560,True
RNT00692,LST00856,TNT03329,True,2025-03-08,145669,True
RNT00693,LST00035,TNT03933,True,2025-03-19,383551,True
RNT00694,LST08150,TNT00055,False,2025-03-08,491767,True
RNT00695,LST00253,TNT02266,False,2025-03-19,225567,True
RNT00696,LST01511,TNT01775,False,2025-03-01,341493,False
RNT00697,LST04861,TNT02387,True,2025-04-18,65636,True
RNT00698,LST07448,TNT03321,True,2025-03-06,480795,True
RNT00699,LST01296,TNT01165,True,2025-03-14,372387,True
RNT00700,LST01842,TNT04270,True,2025-04-22,152117,True
RNT00701,LST01654,TNT01654,False,2025-04-02,77460,True
RNT00702,LST01566,TNT00730,True,2025-03-24,334334,True
RNT00703,LST04858,TNT00342,True,2025-04-14,456429,True
RNT00704,LST01583,TNT04023,True,2025-04-15,227634,True
RNT00705,LST07998,TNT02880,True,2025-03-26,493574,True
RNT00706,LST05081,TNT02168,True,2025-04-27,170707,False
RNT00707,LST06234,TNT01893,True,2025-04-06,168046,False
RNT00708,LST05606,TNT04912,True,2025-04-07,490432,True
RNT00709,LST07253,TNT03460,True,2025-03-13,144154,True
RNT00710,LST06762,TNT04165,False,2025-04-07,467447,True
RNT00711,LST04617,TNT02804,True,2025-03-08,70964,True
RNT00712,LST05628,TNT03319,True,2025-03-19,226033,True
RNT00713,LST07375,TNT04879,False,2025-04-24,301563,True
RNT00714,LST08681,TNT02075,False,2025-03-11,309766,False
RNT00715,LST07120,TNT00125,True,2025-03-27,496210,True
RNT00716,LST03170,TNT02718,False,2025-03-21,133360,True
RNT00717,LST00327,TNT04134,True,2025-03-10,264747,True
RNT00718,LST01261,TNT00829,False,2025-03-01,106673,True
RNT00719,LST09215,TNT00225,True,2025-04-27,242267,False
RNT00720,LST00669,TNT00872,True,2025-03-08,288473,True
RNT00721,LST02875,TNT01900,True,2025-04-23,443145,True
RNT00722,LST04616,TNT01914,True,2025-03-11,294058,True
RNT00723,LST03783,TNT00824,True,2025-04-22,312696,True
RNT00724,LST00340,TNT02085,True,2025-04-15,272520,True
RNT00725,LST02598,TNT04080,True,2025-03-02,469227,True
RNT00726,LST09408,TNT00298,True,2025-03-07,260342,True
RNT00727,LST09448,TNT03430,True,2025-03-29,97243,True
RNT00728,LST03518,TNT03146,True,2025-03-20,127719,True
RNT00729,LST00551,TNT03437,True,2025-04-26,491737,False
RNT00730,LST03980,TNT03227,True,2025-03-03,88366,True
RNT00731,LST02847,TNT02413,True,2025-03-10,297865,True
RNT00732,LST07437,TNT04223,True,2025-03-04,386911,True
RNT00733,LST00725,TNT03856,True,2025-04-09,371055,False
RNT00734,LST01981,TNT03399,True,2025-04-27,162665,True
RNT00735,LST06232,TNT03950,True,2025-04-02,57329,True
RNT00736,LST03217,TNT03811,False,2025-04-11,132662,True
RNT00737,LST04180,TNT03528,True,2025-03-20,418734,True
RNT00738,LST04279,TNT01842,False,2025-04-14,148658,True
RNT00739,LST06550,TNT04174,False,2025-03-20,166302,True
RNT00740,LST00261,TNT02900,False,2025-03-28,185884,True
RNT00741,LST05514,TNT00649,True,2025-04-09,388829,False
RNT00742,LST06090,TNT02304,False,2025-04-02,443697,True
RNT00743,LST03165,TNT04252,True,2025-04-02,360885,True
RNT00744,LST00830,TNT03769,False,2025-04-03,270589,True
RNT00745,LST05815,TNT04510,True,2025-03-26,237899,True
RNT00746,LST03166,TNT02478,True,2025-03-26,206896,True
RNT00747,LST06683,TNT04821,True,2025-03-24,284520,True
RNT00748,LST01140,TNT01059,False,2025-04-09,198182,True
RNT00749,LST05968,TNT02082,True,2025-03-20,291442,True
RNT00750,LST00526,TNT03368,False,2025-04-04,338693,False
RNT00751,LST06657,TNT04874,True,2025-03-05,70423,True
RNT00752,LST07378,TNT03633,True,2025-04-14,376745,True
RNT00753,LST09245,TNT04512,False,2025-04-04,496714,True
RNT00754,LST04361,TNT00105,True,2025-03-10,214571,False
RNT00755,LST05283,TNT03131,False,2025-03-30,202268,True
RNT00756,LST00387,TNT03413,True,2025-03-12,266874,True
RNT00757,LST09604,TNT01363,True,2025-04-30,301030,True
RNT00758,LST02255,TNT02266,True,2025-04-21,308499,True
RNT00759,LST02192,TNT00158,True,2025-04-08,166299,True
RNT00760,LST06775,TNT01256,True,2025-03-08,462733,False
RNT00761,LST02496,TNT00148,False,2025-03-16,442939,True
RNT00762,LST06759,TNT04182,True,2025-04-12,460679,True
RNT00763,LST04472,TNT03587,True,2025-03-25,335068,True
RNT00764,LST03571,TNT00195,False,2025-03-30,178191,True
RNT00765,LST08212,TNT03279,True,2025-04-26,307348,True
RNT00766,LST05391,TNT01503,True,2025-04-12,289660,True
RNT00767,LST08005,TNT03056,True,2025-03-21,221677,True
RNT00768,LST02082,TNT03604,True,2025-04-30,164037,True
RNT00769,LST01126,TNT00710,True,2025-04-08,56173,False
RNT00770,LST06309,TNT01560,True,2025-04-30,399628,True
RNT00771,LST00665,TNT02832,False,2025-03-07,288215,True
RNT00772,LST03279,TNT00022,True,2025-04-28,398133,True
RNT00773,LST04865,TNT02113,False,2025-03-27,86422,True
RNT00774,LST07775,TNT04745,True,2025-03-20,158975,True
RNT00775,LST02627,TNT02956,False,2025-03-18,322174,False
RNT00776,LST06952,TNT02218,True,2025-04-14,258992,True
RNT00777,LST05439,TNT01279,True,2025-04-10,466530,True
RNT00778,LST04739,TNT04499,True,2025-04-06,132165,True
RNT00779,LST06235,TNT00087,True,2025-03-08,197799,True
RNT00780,LST07823,TNT02011,False,2025-04-28,339712,True
RNT00781,LST08544,TNT02452,False,2025-03-21,81924,True
RNT00782,LST09862,TNT02323,True,2025-03-13,130539,True
RNT00783,LST08177,TNT04823,False,2025-04-20,66484,True
RNT00784,LST03225,TNT02682,False,2025-03-10,171359,True
RNT00785,LST08622,TNT01126,False,2025-04-16,239142,True
RNT00786,LST04106,TNT03969,False,2025-03-08,233793,False
RNT00787,LST04191,TNT03045,False,2025-04-05,492186,False
RNT00788,LST00197,TNT02657,True,2025-04-11,101062,True
RNT00789,LST08691,TNT01826,True,2025-03-02,261865,True
RNT00790,LST01502,TNT00099,True,2025-04-27,467365,True
RNT00791,LST00338,TNT00853,False,2025-03-07,441345,True
RNT00792,LST09843,TNT03921,True,2025-03-07,306636,True
RNT00793,LST03814,TNT03360,False,2025-03-13,128302,True
RNT00794,LST07590,TNT02167,True,2025-03-04,62129,True
RNT00795,LST02036,TNT04014,True,2025-04-03,281136,True
RNT00796,LST05819,TNT04116,True,2025-03-21,407755,True
RNT00797,LST06714,TNT03182,True,2025-04-26,81834,True
RNT00798,LST09918,TNT04786,False,2025-03-09,198568,False
RNT00799,LST03070,TNT02628,True,2025-03-14,148703,True
RNT00800,LST07254,TNT04088,False,2025-03-07,452703,True
RNT00801,LST00780,TNT02720,True,2025-03-23,372990,False
RNT00802,LST01948,TNT02861,True,2025-03-26,57911,True
RNT00803,LST03215,TNT00378,False,2025-04-23,286930,True
RNT00804,LST03641,TNT04630,False,2025-04-26,489164,True
RNT00805,LST05723,TNT04824,True,2025-04-04,121925,True
RNT00806,LST07195,TNT03194,True,2025-04-19,52133,True
RNT00807,LST04006,TNT02480,True,2025-03-11,78015,True
RNT00808,LST09029,TNT03868,True,2025-04-26,341540,True
RNT00809,LST05215,TNT00426,True,2025-03-16,116724,False
RNT00810,LST05631,TNT02251,True,2025-03-19,94313,True
